CLIENTNUM,Total_Relationship_Count,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
712510833,2,847,0.765,4121,81,0.723
710840433,2,1656,0.6,3339,51,0.962
712853358,2,0,0.583,2216,44,0.833
788502858,2,1952,0.699,4431,68,0.581
721139808,1,1081,0.619,3889,80,0.86
711375558,2,1734,0.754,4540,78,0.857
713798958,2,1430,0.564,4643,87,0.812
709362033,1,0,0.624,2253,48,0.455
719860308,2,0,0.663,2418,48,0.778
714443058,5,0,0.2,1664,39,0.5
716315508,2,2517,0.0,1339,32,0.0
717651333,1,1168,0.701,4562,67,0.634
798489258,1,1197,0.824,5557,82,1.0
710742408,2,2057,0.858,4518,93,0.788
812089383,1,892,0.79,4426,88,0.66
711968358,1,1423,0.551,4153,77,0.925
794227308,1,1433,0.64,4493,79,0.881
719845908,2,0,0.812,4803,83,0.804
716851908,1,1099,0.809,4784,70,0.75
720599658,2,0,0.57,5104,75,0.63
720401658,5,1030,0.609,1985,38,0.407
827442858,2,2051,0.999,3719,69,0.643
779034708,1,970,0.645,4939,71,0.972
718806783,2,357,0.869,2629,41,0.64
714484008,4,0,0.424,2138,41,0.577
719176308,6,0,0.618,2120,43,0.593
769662033,2,0,0.729,5025,85,0.735
721020858,2,1959,0.622,4220,66,0.61
714630858,2,458,0.543,2383,39,0.444
710838108,1,2517,0.572,4317,72,0.714
712662783,1,2517,0.512,2577,57,0.629
713160258,1,2033,0.642,4349,90,0.731
778163508,2,1044,0.673,4938,70,0.892
713785608,1,0,0.962,4918,63,0.75
779905008,2,0,0.856,2660,41,0.323
789491058,2,0,0.73,4570,82,0.952
793736958,1,1587,0.605,4410,86,0.72
720961383,2,0,0.82,2907,60,0.875
714202008,6,2517,0.47,2115,42,0.448
721479108,1,0,0.71,3332,64,0.882
715549158,2,0,0.734,4769,84,0.826
710308983,1,2517,0.586,4148,83,0.66
710981583,2,1015,0.755,5131,86,0.72
712704933,4,0,0.601,2227,41,0.464
716165508,2,0,0.585,4498,94,0.649
710630583,2,1752,0.624,3738,77,0.604
709571958,1,0,0.735,4401,65,0.667
790115358,2,2418,0.796,4588,77,0.791
715904433,1,0,0.453,2055,46,0.314
709078908,1,1539,0.94,4926,89,0.816
717541308,2,1441,0.704,4838,85,0.735
779916408,1,0,0.835,4934,70,0.628
714979383,1,1134,0.636,5255,77,0.833
711691608,2,2450,0.629,2450,49,0.531
788930358,2,1896,0.739,3891,81,1.025
716351208,1,2517,0.57,4175,77,1.026
708266883,1,0,0.713,2312,35,0.25
718858683,2,0,0.665,4511,76,0.767
771617883,1,1313,0.929,4904,82,0.673
718001508,1,2150,0.657,4377,84,0.867
708995283,1,2290,1.122,4871,75,1.027
721173183,2,1876,0.795,4984,85,0.667
711102858,4,860,0.304,1618,34,0.097
711722808,5,0,0.707,2520,40,0.429
787466808,2,2517,0.735,5329,82,0.745
716116383,1,2517,0.765,4682,77,0.711
713257083,1,1202,0.518,4343,66,0.737
772661808,2,2055,0.703,5051,83,0.66
713382558,1,953,0.868,4304,81,0.761
717596883,4,1233,0.859,5270,78,1.0
712993008,4,1882,0.809,4533,68,0.889
824763783,2,1127,0.623,4251,76,0.767
771730758,4,0,1.011,4443,75,1.083
780265458,4,1427,0.563,4466,85,0.889
714256758,3,0,0.528,4347,66,0.535
710292333,3,0,0.896,2618,52,0.576
712171158,6,0,0.879,4986,79,0.795
787339158,3,0,0.426,2361,41,0.464
788782008,4,0,0.658,4146,69,0.533
714848958,6,897,0.494,2315,43,0.303
714987633,2,2039,0.68,4026,53,0.828
717684858,6,1333,0.463,5002,60,0.5
767376483,5,0,0.691,5176,91,0.784
709901058,2,1163,0.557,4185,80,0.778
823149483,1,0,0.769,4643,76,0.617
780073158,2,1149,0.597,4455,85,0.604
779998083,1,1429,0.682,4069,66,0.737
713144208,1,568,0.52,2053,49,0.485
771594783,2,0,0.859,2264,37,0.423
816613158,2,1514,0.57,4117,69,0.643
770774133,1,1198,0.615,4826,70,0.667
712300683,2,0,0.824,4897,96,0.778
714536208,1,1675,0.648,4203,73,0.872
784880958,2,1680,0.579,3776,84,0.826
713784558,1,941,0.717,4833,77,0.75
719305608,4,1900,0.845,2447,47,0.621
720190083,1,0,0.621,2509,47,0.424
708323208,4,0,0.482,2241,36,0.8
781183233,2,1528,0.664,3805,79,0.795
718825908,1,1448,0.565,4575,78,0.592
716963283,2,2517,0.748,2751,49,1.042
714924483,2,2327,0.611,4226,92,0.736
779922183,2,1981,0.55,4758,81,0.723
719449533,1,2283,0.751,2386,49,0.485
712559058,1,1525,0.828,4765,76,0.767
717853233,1,706,0.814,4772,76,0.9
790069233,2,0,0.77,4289,72,0.674
794576058,1,1339,0.668,4070,76,0.49
779877858,2,1342,1.06,4428,80,0.778
772334133,2,0,0.709,4583,86,0.911
714139308,2,0,0.895,4722,81,0.841
806634783,1,1405,0.843,4267,75,0.596
720101658,2,1109,0.783,4614,70,1.0
719925483,2,1043,0.7,4531,88,0.833
719572833,2,1550,0.672,5440,83,0.66
720729108,1,1080,0.84,5373,87,0.776
819214233,2,0,0.642,5138,84,0.68
718896108,2,0,0.885,5014,84,0.909
713723433,1,0,0.57,4188,79,0.881
708514383,2,1172,0.9,4314,81,0.976
716961033,1,2149,0.539,3630,78,0.696
778819083,1,0,0.644,2264,47,0.516
714773508,6,351,0.721,2532,43,0.483
814181433,1,1683,0.636,4242,64,0.73
711984633,1,1953,0.599,4373,89,0.935
710662158,1,2517,0.434,2051,41,1.05
711356733,2,847,0.951,4667,90,0.8
711456108,5,819,0.786,2488,44,0.692
780727833,1,2517,0.622,4526,95,0.638
771471708,2,1776,0.973,5097,77,0.833
714320358,2,1288,1.009,4126,56,0.931
720700008,1,2238,0.625,4686,81,0.761
713027058,2,0,0.568,2595,31,0.409
778228458,2,1928,1.043,4943,70,0.489
781137783,1,191,0.818,2478,43,0.433
719821908,2,0,0.882,2752,43,0.433
720537633,2,2139,0.842,4961,85,0.635
712378983,5,965,0.709,2599,61,0.848
763681908,1,924,0.86,5674,78,0.857
721164483,2,642,0.563,4894,84,0.826
715447008,2,1817,0.678,5119,83,0.766
769676358,1,1309,0.842,5066,76,0.9
710487033,2,0,0.926,4445,78,0.773
714197133,2,0,0.526,2811,52,0.3
718488783,2,1701,0.532,4821,66,0.65
715663458,2,651,0.717,5016,88,0.66
717865008,2,468,0.747,4425,81,1.077
771400608,2,1375,0.915,4727,76,0.949
708148158,2,0,0.563,4207,86,0.792
720589008,1,1594,0.678,4317,83,0.886
784795083,2,0,1.05,4794,73,0.921
809844108,2,0,0.792,4775,78,0.66
711521958,2,1506,0.615,4660,68,0.619
711833508,2,0,0.913,4643,89,0.745
713146683,2,0,0.916,5473,79,0.756
716968683,2,1513,0.672,5157,72,0.946
716279508,2,2517,0.869,2639,46,0.643
771336783,1,1345,0.61,4351,81,0.688
717502083,4,0,0.903,2718,44,0.63
714843483,1,1493,0.665,5063,83,0.93
709745508,1,0,0.376,2140,40,0.429
711382458,2,0,0.713,2389,49,0.361
712190358,1,1802,0.762,5199,73,0.738
788805858,2,1218,0.758,4997,89,0.712
709102458,4,0,0.618,2607,41,0.367
712533708,2,0,0.63,4894,85,0.977
720326733,2,865,0.623,3761,58,0.657
713605908,1,1316,0.569,3863,69,0.643
711598533,1,1729,0.55,3607,75,0.471
795855258,2,0,0.707,5045,82,0.745
826783233,1,2214,0.7,4750,89,0.978
789228108,2,1306,0.743,4378,86,0.654
785230083,1,2349,0.883,4905,80,0.739
807946833,6,0,0.735,2771,36,0.5
711011508,1,771,0.675,4387,91,0.655
718632933,1,0,0.762,4731,71,0.651
717284133,1,2517,0.75,4520,84,0.68
711701058,2,1466,0.802,4892,94,0.593
712228458,2,1083,0.757,4302,63,0.5
717146208,1,2517,0.703,2828,50,1.083
719028783,2,0,0.506,4486,74,0.682
713274183,1,1411,0.652,4182,85,0.848
789218433,2,0,0.761,4528,86,0.686
790139583,2,801,1.155,4386,64,0.778
720218658,2,756,0.446,4501,96,0.714
747074058,1,1637,0.699,4758,81,0.5
719170683,2,0,0.697,4401,73,0.698
708753633,2,0,0.712,4462,77,0.638
710780883,1,1461,0.86,4610,78,0.773
785237958,2,0,0.825,2661,35,0.296
711333933,2,1660,0.88,4586,72,0.756
710797833,1,841,0.717,4360,95,0.696
720154533,2,1643,0.964,5063,78,0.733
719123958,2,0,0.588,2137,45,0.552
780942633,2,1336,0.506,3552,68,0.619
720034983,2,0,0.51,4258,68,0.838
717307158,2,1314,0.925,5331,79,0.612
708876183,2,0,0.537,3722,69,0.725
712660308,2,0,0.736,2472,40,0.429
715958583,1,1158,0.563,3588,63,0.432
771546708,2,0,0.74,5013,81,1.025
711252258,1,985,0.745,4148,54,0.862
772585008,2,1937,0.77,5111,90,0.667
751143858,2,2421,0.701,4636,91,0.82
708824958,2,0,0.682,4265,63,0.615
819612933,1,0,0.559,5472,70,0.591
712804383,1,1194,0.49,4684,82,0.907
790149483,2,1484,0.807,4195,89,0.854
712121508,1,0,0.751,5200,89,0.679
778853358,1,0,0.861,4783,91,0.685
716512383,1,2517,0.742,4817,87,0.776
823548858,5,330,0.823,2585,48,0.714
712144158,6,1166,0.562,2164,45,0.607
824560758,1,0,0.676,2475,61,0.694
757710783,4,0,0.721,2516,63,0.575
713081583,2,1272,0.873,4647,86,0.911
710481333,5,1614,0.513,2272,57,0.541
721060083,1,1889,0.661,4653,71,0.614
713759583,1,1822,0.801,4883,71,0.614
717547383,2,1392,0.736,4233,77,0.791
711683358,2,0,0.561,2135,44,0.419
710044308,2,1594,0.544,2480,47,0.567
713101383,1,0,0.618,5402,87,0.611
757685733,1,2145,0.644,5066,75,0.786
717823383,1,1841,0.734,4268,81,0.8
796029483,2,785,0.657,3890,78,0.66
710099358,2,0,0.806,4935,92,0.804
713872008,1,1347,0.655,4656,72,0.636
788802483,2,1595,0.658,4766,87,0.582
817988433,2,1013,0.552,4097,78,0.592
823554783,2,0,0.797,5022,85,0.771
710643183,2,1160,0.588,4163,83,0.804
779859558,2,1012,0.46,2398,29,0.318
798238008,2,0,0.536,4644,85,0.771
811974483,1,723,0.793,5110,86,0.593
778471758,1,2362,0.67,4663,85,0.771
718513233,1,1861,0.791,4740,78,0.95
718147233,2,1538,0.514,4999,95,0.557
713700258,1,1896,0.81,4644,79,0.612
780670083,1,0,0.714,2596,48,0.846
711438033,1,0,0.731,5750,73,0.872
712253058,1,1255,0.61,4189,83,0.976
713519508,1,989,0.726,5065,80,0.667
789992733,1,1539,0.843,4937,75,0.974
710110683,1,1007,0.726,4844,83,0.976
720260433,2,1687,0.645,5577,95,0.759
714148758,2,1398,1.009,5228,68,0.7
715522233,1,1523,0.724,4878,92,0.804
712790358,6,1348,0.358,2219,44,0.63
714943233,2,1545,0.775,3911,80,0.778
789579033,2,2098,0.665,5021,84,0.68
708952758,2,1542,0.71,4887,76,0.617
721374033,2,1115,0.624,4341,69,0.643
808891983,2,1835,0.644,4042,60,0.714
794516508,2,0,0.532,4838,81,0.929
714032883,1,1591,0.927,4598,80,1.0
778722033,2,1265,0.755,5626,77,1.081
823578483,2,1169,0.558,4429,78,0.529
715148658,1,1039,0.595,4684,86,0.755
709669533,2,1303,0.391,4488,88,0.833
787467858,1,2045,0.59,4081,54,0.421
708671733,2,1499,0.598,4091,71,0.651
709790058,1,1512,0.558,4985,87,0.776
712714008,2,2302,0.876,4714,81,0.8
715191258,1,1999,0.679,4138,64,0.561
757722708,1,0,0.887,4246,83,0.804
718086783,2,0,0.929,4738,56,0.867
815253708,1,1807,0.573,4144,73,0.78
715083633,2,1777,0.639,5271,76,0.854
792098883,2,1204,0.539,3696,82,0.822
711873858,2,1882,0.796,4667,91,0.82
713931258,2,0,0.315,1988,42,0.355
787591008,2,1195,0.651,4955,83,0.627
801518958,2,0,0.919,4139,69,0.865
713068833,2,894,0.762,4687,85,0.932
710566533,1,1372,0.564,4159,67,0.718
789151983,2,1108,0.774,5244,87,0.706
766673433,2,1570,0.916,4512,80,0.778
807589908,1,822,0.68,4189,80,0.667
708190158,2,2426,0.983,2750,41,0.367
784895358,5,0,0.612,2870,49,0.75
710090133,1,1685,0.597,3908,80,0.702
799242033,2,1162,0.539,4598,86,0.623
719377383,1,2025,0.753,4957,90,0.765
710371683,2,2006,0.555,4097,67,0.763
719926683,2,2171,0.842,4754,77,0.674
793597833,1,1568,0.537,4466,69,0.533
713739708,1,2050,0.499,4479,71,0.69
709389558,1,0,0.566,4641,85,0.7
811907583,1,1574,0.605,4240,67,0.396
709087983,2,0,0.62,5020,94,0.843
712774908,2,1861,0.794,5111,83,0.66
820639908,1,2517,0.702,4378,81,0.884
713497983,1,0,0.627,3459,53,0.71
713489358,2,0,0.811,3763,82,0.864
711381183,2,1141,0.69,4485,85,0.889
814989933,1,1058,0.778,5575,73,0.738
711847833,2,1127,0.705,4833,71,0.69
772837083,2,0,0.781,3906,87,0.977
713652783,1,1220,1.04,5568,90,0.957
719202708,2,541,0.742,4633,84,0.68
714566133,1,2356,0.621,4621,91,0.75
717553683,1,2517,0.774,4608,61,1.033
814987983,2,683,0.85,4835,77,0.75
789588933,1,0,0.609,3912,79,0.975
714317058,2,2437,0.601,3946,63,0.75
772271508,2,0,0.726,2320,42,0.448
716366208,2,0,0.986,5221,82,0.673
710971908,2,1780,0.79,4898,80,0.667
711412533,6,1573,0.636,2416,45,0.667
720593583,1,747,0.621,5152,90,0.765
720165258,2,2330,0.858,5357,91,0.978
716147658,2,1601,0.649,4739,86,0.792
778436283,2,1504,0.601,4015,76,1.0
711492258,2,1578,0.761,5298,71,0.919
771106458,1,1313,0.689,4609,61,0.794
713183508,1,1158,0.821,4861,82,0.822
710832108,2,2359,0.895,4552,81,0.8
719940483,2,1663,0.712,4841,88,0.725
715207458,2,1074,0.514,4802,90,0.8
716839983,2,0,0.665,4520,75,0.923
781073733,1,0,0.898,4793,88,0.63
757594083,2,0,0.616,4530,74,0.762
764496708,2,0,0.825,4961,82,0.783
714080433,2,1787,0.685,4758,67,0.558
757675158,2,1851,0.687,4904,85,0.7
715361433,2,994,0.713,4194,78,0.857
778191933,2,2517,0.631,2305,42,0.448
718792758,2,587,0.67,5121,80,0.702
709738008,1,1057,0.576,5033,81,0.8
799020258,2,0,0.488,4797,82,0.907
718152333,2,0,0.725,3607,51,0.821
716324583,1,1892,0.75,4577,81,0.688
720887058,1,0,0.655,4753,87,0.812
714825408,2,2517,0.595,4971,65,0.757
788620083,2,1419,0.78,4563,89,0.712
719490108,1,1779,0.883,4854,74,0.947
709044183,1,824,0.691,3995,64,0.561
756944133,1,2168,0.662,4452,89,0.894
785285883,6,0,0.76,2622,53,0.71
779770683,2,0,0.638,5047,79,0.837
718510983,1,0,0.639,3720,89,0.894
710322033,1,1765,0.857,4515,77,0.925
710560008,1,1738,0.647,4588,75,0.923
711298458,5,0,0.691,2338,40,0.6
789164283,1,1929,0.609,4726,87,0.812
715773783,2,561,0.741,2558,38,0.652
779158533,2,966,0.647,4774,74,0.805
720463833,1,1738,0.72,5022,76,0.854
712747758,2,0,0.445,2037,43,0.387
771067308,1,1908,0.758,5616,73,0.659
750995508,1,1046,0.313,1679,29,0.318
716171358,2,2222,0.731,4460,85,0.771
794637333,2,0,0.546,3881,77,0.791
718437033,4,681,0.731,2527,38,0.583
718492908,1,1554,0.605,4636,86,0.72
716033508,1,1434,1.172,4514,66,1.2
717603858,1,1775,0.522,4325,77,0.75
714741933,1,1759,0.785,4033,76,1.0
716558283,2,1046,0.729,5247,84,0.615
719022558,1,1173,0.818,5106,74,0.762
717334233,1,2517,0.669,4804,79,0.881
709222008,1,2221,0.464,2422,41,0.464
719192808,2,2147,0.663,4674,71,0.821
719281533,2,1388,0.69,5076,84,0.826
710877108,1,1288,0.613,4171,75,1.206
714155283,2,876,0.752,4861,77,0.638
771214083,1,0,0.761,4891,65,0.806
770581983,1,0,0.861,4885,88,0.63
718742808,2,710,0.788,2877,49,0.581
710257683,1,1134,0.585,4520,73,0.659
721426383,4,261,0.775,2424,40,0.6
721041483,1,2517,0.426,2032,39,0.444
719922558,2,0,0.739,5346,84,0.787
715072533,2,0,0.726,4456,75,0.974
716214108,1,0,0.592,4892,80,0.818
772216833,1,1950,0.582,4510,88,0.66
708553008,1,1103,0.602,4711,64,0.882
778880358,1,1648,0.595,4208,71,0.919
720258183,2,2517,0.689,5421,75,0.829
720689583,1,1747,0.769,5657,91,0.517
758168133,2,1060,0.544,4325,86,0.72
716322783,2,1628,0.665,4538,74,0.762
711118083,1,1784,0.729,4504,80,1.051
709591533,1,1115,0.686,3474,60,0.667
794556333,1,1697,0.711,5236,77,1.026
771630783,1,935,0.781,4786,87,0.776
708672708,2,2517,0.71,3990,65,1.031
715590258,1,2070,0.76,4700,69,0.643
714241083,1,2091,0.748,4349,58,0.812
708416433,4,0,0.597,2499,41,0.464
779183958,1,0,0.502,2469,38,0.267
709061658,2,716,0.749,4534,87,0.977
717384183,1,2048,0.725,4863,79,1.135
778921908,2,841,0.7,4559,80,0.905
714745608,2,2071,0.854,5524,71,0.972
709200633,1,0,0.508,5443,73,0.973
714714558,1,2517,1.177,4698,75,0.923
801363633,1,1664,0.862,5200,81,0.929
778847808,1,1245,0.712,4911,82,0.864
713015433,2,1102,0.736,4543,71,0.775
711666708,1,1790,0.798,2888,50,0.562
809631483,1,0,0.678,4452,83,0.729
808967883,1,1262,0.886,5069,76,1.111
710532258,1,1495,0.924,4906,83,0.804
812235108,2,755,0.873,4301,58,1.417
817293258,1,2517,0.726,4017,63,0.853
714695883,1,1583,0.648,4071,75,0.829
738062658,2,1762,0.409,4231,62,0.55
709518858,1,0,0.7,4891,87,0.776
819634233,5,0,0.101,1507,33,0.222
711272058,1,972,0.866,4216,71,1.367
716262708,1,718,0.571,4447,71,0.821
708928008,2,0,0.7,4035,87,0.891
765755283,1,745,0.714,4588,74,0.762
711922158,1,0,0.778,5109,62,0.722
773177358,1,2426,0.72,5372,93,0.788
779638983,2,1573,0.728,4592,83,0.804
708723858,1,1715,0.812,3843,67,0.634
712184133,2,1408,0.635,5089,80,0.455
709948233,1,1899,0.714,5347,87,0.74
709415583,1,1476,0.626,4490,66,0.833
714005508,2,2027,0.74,4323,64,0.684
712407033,1,2403,0.623,4174,59,0.735
716333283,1,1255,0.847,5269,80,0.633
715534083,2,1334,0.622,4043,73,0.738
789492558,1,1276,0.6,4926,82,0.745
770929383,2,993,0.507,4828,82,0.64
708890133,2,0,0.802,4659,74,1.114
788595183,1,686,0.68,3499,80,0.86
713167383,1,1540,0.708,5154,81,0.976
717704433,1,836,0.731,4313,85,0.545
718590183,1,920,0.825,5067,69,0.865
719019483,2,1507,0.84,4266,63,0.75
710401458,2,0,0.801,4350,76,0.767
720783558,2,2216,0.524,4937,73,0.553
772364358,1,811,0.767,4413,80,0.633
719868183,5,0,0.694,2843,42,0.5
709388058,2,1263,0.657,4906,80,0.818
717004533,2,1189,0.698,4544,81,0.929
714969183,2,1639,0.788,4117,76,1.111
720837708,1,2517,0.493,5103,94,0.679
759947433,1,0,0.819,4812,81,0.653
767404083,2,0,0.466,2355,47,0.621
781926633,1,2517,0.597,4675,88,0.692
772127508,6,0,0.706,2614,49,0.531
720518283,1,1371,0.604,5483,77,0.791
715380483,2,0,0.699,4462,75,0.786
789296133,1,770,0.612,4601,65,0.757
711029358,2,1566,0.811,5011,61,0.743
712615008,1,892,0.417,3457,66,0.571
816826008,1,998,0.619,4630,84,0.714
715488483,1,0,0.619,4575,75,0.786
717759783,1,860,0.708,5298,72,0.714
796083783,1,0,0.608,2278,57,0.727
709925733,1,713,0.806,5099,80,0.951
715309083,2,0,0.728,4851,87,0.642
778441533,6,1631,0.779,2240,34,0.478
715891533,1,1305,0.702,5458,84,0.75
788848458,1,1747,0.954,5089,71,1.029
708399858,2,2250,0.581,4747,77,0.791
711944733,1,828,0.852,5401,93,0.661
712683633,5,0,0.569,2464,37,0.321
785487783,2,1409,0.743,5350,96,0.714
718951683,2,1262,0.497,4763,83,0.66
718329183,1,2517,0.682,3943,75,0.744
788960658,1,1742,0.693,4649,88,0.76
713120433,2,2007,0.661,4569,82,0.608
720980958,1,909,0.832,4797,87,0.851
709606158,1,0,0.77,4878,86,0.87
714168183,1,1017,0.617,4629,77,0.791
712524858,1,1649,0.63,4314,74,0.609
815072283,1,1156,0.748,5110,75,0.63
715980258,1,2511,0.731,4811,77,0.925
788715483,2,879,0.874,4805,86,0.792
809276808,1,0,0.806,4678,83,0.729
708885558,1,0,0.596,2220,45,0.731
789373683,1,834,0.635,4976,70,0.842
714216858,2,0,0.81,4679,85,0.771
719150658,2,0,0.894,2977,46,0.394
712302783,2,872,0.991,4426,76,1.111
799717458,2,1453,0.649,4025,74,0.805
716354883,2,0,0.899,3048,53,0.656
719601708,1,1099,0.661,5052,61,0.694
720150858,6,0,0.89,2932,44,0.913
824915208,2,1008,0.727,5169,82,0.745
798777708,2,1177,1.01,5237,75,0.829
805229133,1,0,0.482,4514,70,0.591
716365233,1,964,1.049,4881,75,0.923
796544133,1,1654,0.565,4468,84,0.75
778143183,2,0,0.754,5098,58,1.071
717011958,2,0,0.728,4494,82,0.708
778264008,2,1954,0.473,4699,77,0.925
789507408,2,0,0.586,5203,90,0.765
788842008,2,2336,0.943,5173,87,0.706
714742758,2,2209,0.671,4751,87,0.642
717742908,1,2517,0.787,4520,74,0.762
712874433,2,642,0.814,5413,90,0.765
711092658,2,855,0.839,2862,52,0.733
720299283,2,0,0.538,4380,80,0.739
719237058,2,891,0.45,4498,96,0.574
719671383,2,0,0.74,4109,70,1.0
788290383,2,1588,0.669,4436,83,0.804
779701983,1,1426,0.595,4643,80,0.702
779247483,5,0,0.656,2754,55,0.667
767093133,2,0,0.646,4191,80,0.739
717979008,2,1072,0.514,4833,81,1.077
712132383,2,861,0.839,5056,82,0.547
772306383,5,0,0.602,2299,42,0.312
714469008,1,1337,0.613,5115,84,0.787
812446158,2,0,0.579,4869,65,0.512
779401233,1,0,0.61,5216,78,0.66
784994883,2,2378,1.033,4746,75,0.875
721080183,2,0,0.724,4613,82,1.0
712572858,2,1801,0.88,3831,45,0.667
719759733,2,0,0.902,2851,49,0.75
780371433,2,2014,0.688,4725,83,0.694
822170733,6,2517,0.574,2401,54,0.742
708224133,1,1480,0.533,4431,71,0.651
719299533,2,795,0.896,2954,42,0.556
780633483,2,1302,0.814,4962,81,0.841
771356508,2,1936,0.757,4500,71,0.972
823629333,1,0,0.788,4220,50,1.174
712961658,1,2238,0.644,5321,78,0.95
710464683,2,2127,0.814,5578,89,0.854
716688183,4,1521,0.874,2878,45,0.452
789082758,1,1661,0.726,4981,90,0.698
709140858,1,996,0.767,5112,82,0.673
822127008,2,615,0.708,4351,79,0.717
720496158,1,1168,0.625,4031,82,0.745
774588633,2,0,0.81,4928,84,0.909
788465583,2,1573,0.899,3029,52,0.733
741517458,2,2517,0.31,1874,40,0.739
709935708,2,1696,0.537,4291,77,0.711
721112508,2,0,0.686,4834,80,0.667
720734583,1,1561,0.894,5039,82,0.745
772286658,6,2507,0.433,2083,56,0.647
807149058,1,1628,0.631,4752,80,0.739
771045708,2,970,0.864,2801,51,1.217
711733308,2,0,0.782,4930,91,0.784
710518308,1,0,0.457,4155,85,0.667
716586408,1,1022,0.603,4187,86,0.686
713152383,1,2517,0.591,4405,82,0.864
771935283,1,1927,0.731,5217,88,0.725
720460083,1,0,0.331,2198,42,0.355
825838908,1,0,0.631,4846,92,0.84
709082808,2,1198,0.507,5092,95,0.759
710937783,1,2414,0.805,5313,68,1.194
789540108,2,1819,0.674,4761,75,0.744
709824633,2,1375,0.995,5064,80,0.905
717874533,5,0,0.596,1968,51,0.759
712571883,1,1658,0.989,4677,58,0.706
716926758,2,0,0.608,4268,91,0.857
716181858,1,0,0.709,4633,67,0.634
779613933,1,1319,0.667,5045,86,0.755
712136058,1,0,0.782,2643,50,0.515
709678608,2,1076,0.568,4269,69,0.643
714276408,2,1445,0.374,2264,39,0.56
719953383,2,0,0.721,4564,79,0.717
718795083,2,1030,0.881,5337,85,0.735
720503508,1,1235,0.549,5220,75,0.829
770762133,2,2517,0.612,5034,79,0.681
713555133,4,595,0.63,2424,40,0.481
711232608,2,0,0.694,2235,35,0.591
780322908,1,911,0.665,4431,67,1.094
708207783,1,0,0.685,4680,80,0.778
719590458,6,0,0.845,3120,46,0.586
778679883,1,0,0.577,3645,76,0.551
780230208,2,1604,0.62,4766,75,1.083
827703258,2,0,0.717,4674,66,0.886
807379833,2,145,0.765,2563,34,0.417
711178383,1,1166,0.715,4146,64,0.882
712203333,1,1750,0.618,4691,76,0.727
709261383,2,661,0.756,4970,81,0.929
715829358,1,2517,0.73,4794,88,0.6
713213133,2,1660,0.573,4972,76,0.9
778860783,1,1116,0.62,2836,41,0.281
779442783,1,1365,0.502,4445,89,0.745
780008358,2,0,0.876,2598,47,0.621
721274208,4,2104,0.648,2408,38,0.583
714076683,2,2517,0.636,2461,54,0.742
788791383,1,0,0.853,4850,70,0.75
709459608,1,0,0.61,5390,87,0.776
711560058,2,1334,0.95,4806,83,0.766
717657333,1,1834,0.818,4783,65,0.667
812218908,2,2517,0.957,2899,51,0.821
787482033,1,0,0.645,2251,27,0.227
779141658,1,2115,0.767,4989,78,0.696
813810333,6,0,0.974,2703,54,1.0
789613083,2,0,0.494,5108,81,0.884
794540883,1,1465,0.653,4776,87,1.023
811889808,3,2305,0.636,7279,83,0.627
720509433,2,1627,0.507,3776,70,0.944
715091208,2,841,0.888,8512,94,0.679
719269308,3,2517,0.878,7418,90,0.579
718200333,3,2117,0.79,7471,87,0.673
713487633,3,1807,0.665,7663,91,0.655
789363408,3,2517,0.814,7427,83,0.566
713916708,3,2435,0.77,7758,98,0.719
823833483,3,1544,0.715,7904,83,0.804
717756258,3,1158,0.692,7761,84,0.647
712879158,2,2201,0.832,7693,70,0.628
709474683,3,1478,0.849,8442,95,0.508
772313358,3,2216,0.921,8693,91,0.569
711856683,2,1273,0.64,7352,80,0.818
718530258,3,1411,0.799,7249,86,0.509
716288208,2,0,0.706,7549,77,0.638
718712583,3,1665,0.883,8092,80,0.667
806432433,2,1713,0.696,8006,88,0.571
720074583,2,1516,0.709,7380,76,0.689
768848658,2,1797,0.889,7823,87,0.673
709895508,2,974,0.703,7434,92,0.586
711542358,2,1187,0.597,7471,88,0.467
718773333,3,1799,0.94,7548,89,0.618
816832383,3,2266,0.659,6932,75,0.744
714042108,3,1013,0.697,7302,86,0.654
714664683,3,0,0.835,8178,91,0.596
